  QueueTimes | ServiceTimes | SojournTimes
    1145.555 |        0.395 |     1145.950
    1145.981 |        0.395 |     1146.376
    1146.475 |        0.404 |     1146.879
    1146.210 |        0.431 |     1146.642
    1144.702 |        0.426 |     1145.128
    1143.653 |        0.401 |     1144.054
    1144.389 |        0.413 |     1144.801
    1142.942 |        0.394 |     1143.336
    1139.926 |        0.439 |     1140.366
    1140.447 |        0.418 |     1140.865
    1137.917 |        0.417 |     1138.334
    1136.211 |        0.407 |     1136.618
    1135.871 |        0.421 |     1136.293
    1134.809 |        0.429 |     1135.238
    1134.813 |        0.430 |     1135.244
    1133.871 |        0.407 |     1134.279
    1134.225 |        0.410 |     1134.635
    1133.080 |        0.409 |     1133.489
    1131.523 |        0.410 |     1131.932
    1130.572 |        0.428 |     1131.000
    1131.256 |        0.428 |     1131.684
    1131.871 |        0.401 |     1132.272
    1129.045 |        0.407 |     1129.452
    1129.500 |        0.401 |     1129.901
    1128.350 |        0.424 |     1128.773
    1128.620 |        0.424 |     1129.043
    1129.186 |        0.403 |     1129.588
    1129.422 |        0.402 |     1129.823
    1129.340 |        0.391 |     1129.731
    1128.800 |        0.432 |     1129.232
    1129.159 |        0.476 |     1129.635
    1127.130 |        0.433 |     1127.563
    1125.957 |        0.407 |     1126.365
    1126.221 |        0.413 |     1126.634
    1124.890 |        0.530 |     1125.420
    1123.701 |        0.428 |     1124.129
    1123.823 |        0.417 |     1124.241
    1124.542 |        0.396 |     1124.938
    1124.434 |        0.390 |     1124.824
    1124.980 |        0.421 |     1125.400
    1124.988 |        0.409 |     1125.396
    1124.050 |        0.390 |     1124.441
    1121.947 |        0.384 |     1122.331
    1122.622 |        0.431 |     1123.053
    1123.398 |        0.420 |     1123.818
    1123.380 |        0.407 |     1123.786
    1123.079 |        0.404 |     1123.483
    1122.478 |        0.425 |     1122.904
    1123.160 |        0.394 |     1123.554
    1123.004 |        0.400 |     1123.404
    1122.566 |        0.404 |     1122.970
    1123.241 |        0.413 |     1123.654
    1123.372 |        0.402 |     1123.774
    1123.402 |        0.425 |     1123.827
    1123.734 |        0.398 |     1124.132
    1122.837 |        0.421 |     1123.257
    1119.130 |        0.426 |     1119.556
    1119.734 |        0.404 |     1120.138
    1119.387 |        0.437 |     1119.824
    1117.986 |        0.433 |     1118.419
    1113.756 |        0.453 |     1114.209
    1113.802 |        0.420 |     1114.223
    1113.160 |        0.411 |     1113.571
    1112.474 |        0.394 |     1112.868
    1112.627 |        0.395 |     1113.022
    1113.302 |        0.446 |     1113.748
    1113.027 |        0.407 |     1113.433
    1112.697 |        0.424 |     1113.121
    1113.421 |        0.392 |     1113.813
    1113.846 |        0.419 |     1114.265
    1114.325 |        0.432 |     1114.757
    1114.695 |        0.456 |     1115.150
    1114.664 |        0.424 |     1115.088
    1114.407 |        0.398 |     1114.806
    1114.662 |        0.400 |     1115.062
    1115.035 |        0.401 |     1115.436
    1115.624 |        0.418 |     1116.042
    1114.470 |        0.429 |     1114.898
    1115.043 |        0.407 |     1115.449
    1115.657 |        0.398 |     1116.055
    1116.057 |        0.390 |     1116.447
    1116.557 |        0.414 |     1116.971
    1115.681 |        0.471 |     1116.152
    1115.786 |        0.414 |     1116.200
    1116.402 |        0.400 |     1116.801
    1117.008 |        0.408 |     1117.416
    1115.106 |        0.456 |     1115.562
    1114.362 |        0.416 |     1114.779
    1111.605 |        0.412 |     1112.017
    1112.153 |        0.398 |     1112.551
    1111.932 |        0.406 |     1112.338
    1111.978 |        0.455 |     1112.433
    1110.913 |        0.430 |     1111.342
    1110.862 |        0.410 |     1111.273
    1111.084 |        0.407 |     1111.491
    1108.078 |        0.428 |     1108.505
    1107.432 |        0.458 |     1107.891
    1107.006 |        0.413 |     1107.418
    1106.332 |        0.410 |     1106.742
    1105.607 |        0.399 |     1106.006
    1104.722 |        0.401 |     1105.123
    1103.457 |        0.427 |     1103.884
    1103.276 |        0.460 |     1103.736
    1103.763 |        0.409 |     1104.172
    1101.914 |        0.404 |     1102.319
    1102.362 |        0.395 |     1102.757
    1102.634 |        0.429 |     1103.062
    1102.482 |        0.454 |     1102.935
    1103.263 |        0.442 |     1103.705
    1103.401 |        0.418 |     1103.819
    1103.725 |        0.405 |     1104.130
    1101.092 |        0.425 |     1101.517
    1100.442 |        0.452 |     1100.894
    1100.368 |        0.413 |     1100.781
    1100.849 |        0.421 |     1101.270
    1100.631 |        0.393 |     1101.024
    1098.543 |        0.391 |     1098.934
    1098.405 |        0.452 |     1098.857
    1098.914 |        0.428 |     1099.342
    1099.147 |        0.400 |     1099.548
    1099.808 |        0.407 |     1100.214
    1100.553 |        0.401 |     1100.954
    1101.101 |        0.473 |     1101.574
    1101.953 |        0.459 |     1102.412
    1101.810 |        0.455 |     1102.264
    1101.169 |        0.472 |     1101.641
    1101.379 |        0.467 |     1101.846
    1101.777 |        0.478 |     1102.255
    1102.621 |        0.400 |     1103.022
    1102.918 |        0.398 |     1103.316
    1101.859 |        0.409 |     1102.268
    1102.607 |        0.452 |     1103.059
    1103.475 |        0.486 |     1103.961
    1103.482 |        0.401 |     1103.882
    1102.234 |        0.408 |     1102.642
    1102.691 |        0.405 |     1103.096
    1101.032 |        0.447 |     1101.479
    1100.952 |        0.454 |     1101.406
    1100.953 |        0.434 |     1101.388
    1101.652 |        0.394 |     1102.046
    1102.340 |        0.394 |     1102.735
    1101.235 |        0.440 |     1101.675
    1101.059 |        0.460 |     1101.519
    1101.655 |        0.416 |     1102.071
    1101.917 |        0.405 |     1102.321
    1102.002 |        0.425 |     1102.427
    1102.603 |        0.438 |     1103.040
    1100.742 |        0.437 |     1101.179
    1101.295 |        0.424 |     1101.719
    1099.973 |        0.395 |     1100.368
    1099.692 |        0.422 |     1100.114
    1099.807 |        0.432 |     1100.239
    1099.259 |        0.415 |     1099.673
    1099.923 |        0.419 |     1100.342
    1099.464 |        0.402 |     1099.867
    1100.128 |        0.414 |     1100.542
    1100.008 |        0.397 |     1100.405
    1100.682 |        0.407 |     1101.089
    1101.178 |        0.444 |     1101.621
    1101.925 |        0.389 |     1102.314
    1102.274 |        0.386 |     1102.661
    1097.618 |        0.386 |     1098.005
    1097.588 |        0.457 |     1098.045
    1098.277 |        0.414 |     1098.691
    1098.784 |        0.384 |     1099.167
    1098.841 |        0.384 |     1099.225
    1099.398 |        0.389 |     1099.787
    1097.910 |        0.416 |     1098.326
    1097.344 |        0.389 |     1097.733
    1096.078 |        0.393 |     1096.472
    1093.955 |        0.390 |     1094.345
    1092.565 |        0.400 |     1092.965
    1092.974 |        0.399 |     1093.373
    1093.001 |        0.422 |     1093.423
    1091.253 |        0.416 |     1091.670
    1091.136 |        0.389 |     1091.525
    1090.524 |        0.408 |     1090.932
    1088.744 |        0.404 |     1089.148
    1089.139 |        0.397 |     1089.536
    1089.451 |        0.389 |     1089.840
    1090.020 |        0.413 |     1090.433
    1089.453 |        0.427 |     1089.881
    1087.982 |        0.399 |     1088.380
    1087.587 |        0.462 |     1088.049
    1087.535 |        0.468 |     1088.003
    1088.013 |        0.392 |     1088.405
    1087.486 |        0.410 |     1087.896
    1087.610 |        0.392 |     1088.002
    1088.146 |        0.430 |     1088.576
    1088.657 |        0.409 |     1089.067
    1088.992 |        0.400 |     1089.392
    1089.361 |        0.403 |     1089.764
    1089.154 |        0.415 |     1089.570
    1088.823 |        0.420 |     1089.243
    1089.217 |        0.418 |     1089.635
    1087.359 |        0.408 |     1087.767
    1085.398 |        0.406 |     1085.803
    1085.160 |        0.406 |     1085.566
    1085.819 |        0.510 |     1086.328
    1083.715 |        0.417 |     1084.132
    1081.431 |        0.402 |     1081.833
    1079.027 |        0.392 |     1079.419
    1078.888 |        0.414 |     1079.302
    1078.332 |        0.416 |     1078.747
    1079.102 |        0.412 |     1079.514
    1079.023 |        0.390 |     1079.413
    1079.535 |        0.401 |     1079.936
    1080.195 |        0.404 |     1080.599
    1079.591 |        0.393 |     1079.984
    1079.246 |        0.415 |     1079.661
    1079.409 |        0.418 |     1079.827
    1080.017 |        0.398 |     1080.414
    1078.204 |        0.384 |     1078.588
    1078.890 |        0.386 |     1079.276
    1078.318 |        0.421 |     1078.739
    1076.952 |        0.404 |     1077.356
    1077.590 |        0.384 |     1077.974
    1076.739 |        0.380 |     1077.119
    1075.406 |        0.410 |     1075.817
    1073.943 |        0.423 |     1074.366
    1073.686 |        0.410 |     1074.097
    1074.222 |        0.405 |     1074.628
    1070.658 |        0.418 |     1071.076
    1070.228 |        0.421 |     1070.649
    1070.322 |        0.446 |     1070.769
    1071.117 |        0.409 |     1071.526
    1070.690 |        0.415 |     1071.105
    1070.193 |        0.393 |     1070.586
    1070.116 |        0.388 |     1070.504
    1069.164 |        0.398 |     1069.563
    1069.275 |        0.416 |     1069.690
    1069.824 |        0.399 |     1070.223
    1070.171 |        0.387 |     1070.558
    1069.139 |        0.404 |     1069.544
    1069.873 |        0.440 |     1070.313
    1070.551 |        0.451 |     1071.003
    1070.197 |        0.420 |     1070.617
    1069.858 |        0.420 |     1070.278
    1070.360 |        0.411 |     1070.771
    1070.757 |        0.391 |     1071.148
    1071.019 |        0.407 |     1071.426
    1071.489 |        0.421 |     1071.910
    1072.107 |        0.397 |     1072.503
    1072.743 |        0.386 |     1073.129
    1072.102 |        0.397 |     1072.499
    1072.286 |        0.418 |     1072.705
    1069.325 |        0.420 |     1069.745
    1068.969 |        0.403 |     1069.373
    1067.540 |        0.418 |     1067.958
    1068.054 |        0.421 |     1068.474
    1067.329 |        0.447 |     1067.777
    1066.065 |        0.456 |     1066.521
    1066.381 |        0.409 |     1066.790
    1066.474 |        0.406 |     1066.880
    1066.021 |        0.399 |     1066.420
    1066.136 |        0.429 |     1066.564
    1066.604 |        0.408 |     1067.011
    1067.153 |        0.411 |     1067.564
    1067.817 |        0.398 |     1068.214
    1066.985 |        0.391 |     1067.376
    1064.926 |        0.405 |     1065.331
    1063.940 |        0.426 |     1064.365
    1064.601 |        0.440 |     1065.041
    1064.641 |        0.401 |     1065.041
    1064.966 |        0.405 |     1065.371
    1064.869 |        0.389 |     1065.258
    1063.631 |        0.413 |     1064.045
    1063.575 |        0.410 |     1063.985
    1063.903 |        0.406 |     1064.309
    1063.802 |        0.407 |     1064.209
    1064.257 |        0.411 |     1064.668
    1064.338 |        0.446 |     1064.784
    1063.885 |        0.461 |     1064.346
    1064.465 |        0.406 |     1064.871
    1065.152 |        0.429 |     1065.582
    1065.637 |        0.423 |     1066.060
    1065.568 |        0.443 |     1066.011
    1066.061 |        0.443 |     1066.504
    1066.816 |        0.410 |     1067.226
    1066.824 |        0.390 |     1067.215
    1067.088 |        0.421 |     1067.510
    1067.623 |        0.449 |     1068.072
    1066.643 |        0.442 |     1067.085
    1067.434 |        0.403 |     1067.837
    1068.027 |        0.390 |     1068.417
    1068.740 |        0.391 |     1069.131
    1065.994 |        0.457 |     1066.451
    1065.190 |        0.488 |     1065.678
    1065.644 |        0.415 |     1066.059
    1066.002 |        0.389 |     1066.390
    1065.395 |        0.399 |     1065.794
    1065.535 |        0.482 |     1066.017
    1065.696 |        0.466 |     1066.162
    1065.825 |        0.479 |     1066.304
    1064.898 |        0.422 |     1065.320
    1063.660 |        0.403 |     1064.064
    1064.285 |        0.445 |     1064.730
    1065.114 |        0.436 |     1065.549
    1064.766 |        0.400 |     1065.166
    1063.381 |        0.426 |     1063.807
    1063.778 |        0.393 |     1064.171
    1063.995 |        0.446 |     1064.440
    1063.471 |        0.444 |     1063.915
    1063.561 |        0.393 |     1063.953
    1064.046 |        0.400 |     1064.446
    1064.623 |        0.385 |     1065.008
    1064.729 |        0.454 |     1065.183
    1063.875 |        0.452 |     1064.327
    1060.483 |        0.398 |     1060.881
    1060.321 |        0.398 |     1060.719
    1061.016 |        0.433 |     1061.449
    1060.517 |        0.447 |     1060.963
    1060.031 |        0.449 |     1060.480
    1059.901 |        0.392 |     1060.292
    1059.847 |        0.416 |     1060.263
    1060.167 |        0.420 |     1060.586
    1059.939 |        0.444 |     1060.384
    1060.719 |        0.451 |     1061.170
    1060.921 |        0.400 |     1061.321
    1061.194 |        0.390 |     1061.584
    1061.501 |        0.398 |     1061.899
    1057.212 |        0.448 |     1057.659
    1057.961 |        0.476 |     1058.438
    1057.017 |        0.409 |     1057.426
    1057.501 |        0.409 |     1057.911
    1057.909 |        0.452 |     1058.361
    1054.025 |        0.459 |     1054.483
    1054.202 |        0.440 |     1054.641
    1054.083 |        0.395 |     1054.477
    1053.780 |        0.393 |     1054.173
    1053.535 |        0.434 |     1053.969
    1050.590 |        0.518 |     1051.108
    1050.549 |        0.475 |     1051.024
    1049.438 |        0.477 |     1049.915
    1049.331 |        0.481 |     1049.811
    1049.819 |        0.502 |     1050.320
    1047.985 |        0.481 |     1048.466
    1045.585 |        0.468 |     1046.053
    1046.180 |        0.422 |     1046.602
    1046.317 |        0.416 |     1046.733
    1046.313 |        0.482 |     1046.795
    1045.790 |        0.480 |     1046.270
    1046.112 |        0.425 |     1046.537
    1046.027 |        0.414 |     1046.441
    1046.647 |        0.398 |     1047.045
    1044.895 |        0.474 |     1045.369
    1045.498 |        0.478 |     1045.976
    1041.007 |        0.425 |     1041.432
    1041.316 |        0.437 |     1041.753
    1041.430 |        0.454 |     1041.884
    1041.995 |        0.483 |     1042.478
    1042.629 |        0.401 |     1043.030
    1042.704 |        0.439 |     1043.143
    1041.640 |        0.400 |     1042.039
    1038.983 |        0.449 |     1039.432
    1039.734 |        0.476 |     1040.210
    1039.798 |        0.413 |     1040.211
    1039.479 |        0.405 |     1039.884
    1034.580 |        0.404 |     1034.985
    1035.117 |        0.545 |     1035.662
    1035.923 |        0.481 |     1036.404
    1036.422 |        0.484 |     1036.906
    1037.167 |        0.441 |     1037.608
    1035.056 |        0.412 |     1035.468
    1035.573 |        0.453 |     1036.026
    1034.395 |        0.465 |     1034.860
    1034.363 |        0.411 |     1034.774
    1032.409 |        0.390 |     1032.799
    1031.727 |        0.399 |     1032.126
    1030.926 |        0.455 |     1031.381
    1031.497 |        0.471 |     1031.968
    1031.773 |        0.397 |     1032.170
    1031.236 |        0.402 |     1031.638
    1031.289 |        0.401 |     1031.690
    1031.281 |        0.499 |     1031.779
    1030.793 |        0.461 |     1031.255
    1028.647 |        0.399 |     1029.046
    1025.543 |        0.398 |     1025.941
    1023.411 |        0.420 |     1023.830
    1022.848 |        0.454 |     1023.302
    1023.361 |        0.462 |     1023.823
    1023.618 |        0.411 |     1024.029
    1024.227 |        0.427 |     1024.654
    1024.058 |        0.401 |     1024.458
    1020.836 |        0.446 |     1021.282
    1021.485 |        0.451 |     1021.936
    1021.430 |        0.408 |     1021.838
    1022.064 |        0.402 |     1022.466
    1022.040 |        0.397 |     1022.437
    1022.715 |        0.443 |     1023.158
    1022.448 |        0.420 |     1022.868
    1022.899 |        0.395 |     1023.294
    1023.311 |        0.460 |     1023.771
    1020.203 |        0.473 |     1020.676
    1019.686 |        0.517 |     1020.203
    1018.094 |        0.487 |     1018.581
    1018.903 |        0.485 |     1019.388
    1017.897 |        0.420 |     1018.317
    1018.689 |        0.437 |     1019.126
    1017.556 |        0.470 |     1018.026
    1017.586 |        0.436 |     1018.022
    1018.259 |        0.404 |     1018.663
    1017.799 |        0.411 |     1018.209
    1015.134 |        0.402 |     1015.537
    1015.154 |        0.434 |     1015.589
    1014.971 |        0.453 |     1015.424
    1014.196 |        0.408 |     1014.604
    1014.913 |        0.401 |     1015.314
    1015.469 |        0.400 |     1015.869
    1014.134 |        0.436 |     1014.571
    1012.854 |        0.482 |     1013.336
    1012.890 |        0.453 |     1013.343
    1013.658 |        0.401 |     1014.059
    1012.963 |        0.404 |     1013.366
    1012.133 |        0.445 |     1012.578
    1012.164 |        0.421 |     1012.585
    1012.748 |        0.405 |     1013.153
    1013.417 |        0.399 |     1013.817
    1013.956 |        0.410 |     1014.366
    1014.504 |        0.447 |     1014.951
    1014.228 |        0.462 |     1014.690
    1013.733 |        0.403 |     1014.136
    1013.912 |        0.413 |     1014.325
    1012.639 |        0.432 |     1013.071
    1011.063 |        0.462 |     1011.525
    1011.539 |        0.417 |     1011.956
    1010.284 |        0.416 |     1010.700
    1007.895 |        0.400 |     1008.295
    1008.121 |        0.403 |     1008.524
    1008.470 |        0.425 |     1008.895
    1008.544 |        0.425 |     1008.969
    1009.090 |        0.408 |     1009.497
    1008.368 |        0.421 |     1008.788
    1007.715 |        0.419 |     1008.134
    1007.095 |        0.431 |     1007.526
    1007.711 |        0.414 |     1008.124
    1007.646 |        0.442 |     1008.087
    1008.245 |        0.421 |     1008.666
    1007.695 |        0.408 |     1008.103
    1006.078 |        0.393 |     1006.470
    1006.287 |        0.417 |     1006.705
    1006.174 |        0.549 |     1006.723
    1004.485 |        0.419 |     1004.904
    1005.236 |        0.441 |     1005.678
    1005.472 |        0.491 |     1005.964
    1005.317 |        0.516 |     1005.833
    1005.986 |        0.443 |     1006.429
    1006.496 |        0.446 |     1006.942
    1006.644 |        0.429 |     1007.073
    1006.159 |        0.491 |     1006.650
    1006.530 |        0.434 |     1006.964
    1005.476 |        0.403 |     1005.879
    1005.092 |        0.413 |     1005.505
    1005.719 |        0.444 |     1006.163
    1005.715 |        0.529 |     1006.244
    1005.674 |        0.483 |     1006.157
    1002.874 |        0.511 |     1003.385
    1002.955 |        0.429 |     1003.384
    1002.447 |        0.427 |     1002.873
    1003.151 |        0.457 |     1003.608
    1003.923 |        0.442 |     1004.365
    1004.200 |        0.425 |     1004.625
    1004.134 |        0.428 |     1004.561
    1004.528 |        0.424 |     1004.952
    1004.617 |        0.435 |     1005.052
    1003.441 |        0.500 |     1003.941
    1002.908 |        0.415 |     1003.323
    1003.431 |        0.426 |     1003.857
    1003.957 |        0.476 |     1004.433
    1002.548 |        0.483 |     1003.031
    1002.052 |        0.476 |     1002.529
    1002.789 |        0.448 |     1003.237
    1000.128 |        0.439 |     1000.567
     998.626 |        0.491 |      999.117
     999.156 |        0.469 |      999.625
     999.320 |        0.454 |      999.774
     998.850 |        0.427 |      999.277
     998.545 |        0.491 |      999.037
     997.687 |        0.505 |      998.191
     997.696 |        0.459 |      998.155
     998.109 |        0.408 |      998.517
     998.317 |        0.479 |      998.796
     997.257 |        0.493 |      997.749
     997.314 |        0.481 |      997.795
     996.759 |        0.412 |      997.170
     996.903 |        0.397 |      997.300
     996.270 |        0.411 |      996.682
     995.837 |        0.471 |      996.307
     996.157 |        0.459 |      996.616
     996.142 |        0.426 |      996.568
     996.038 |        0.433 |      996.471
     994.947 |        0.409 |      995.355
     992.076 |        0.482 |      992.559
     992.263 |        0.481 |      992.743
     992.188 |        0.419 |      992.607
     992.142 |        0.405 |      992.546
     992.826 |        0.417 |      993.244
     992.828 |        0.482 |      993.309
     993.432 |        0.468 |      993.900
     994.198 |        0.444 |      994.642
     994.841 |        0.434 |      995.275
     995.438 |        0.450 |      995.887
     996.187 |        0.498 |      996.685
     996.977 |        0.488 |      997.464
     997.797 |        0.408 |      998.204
     998.542 |        0.409 |      998.951
     999.043 |        0.412 |      999.455
     999.835 |        0.482 |     1000.317
    1000.010 |        0.465 |     1000.474
    1000.800 |        0.404 |     1001.204
     999.878 |        0.422 |     1000.300
     999.761 |        0.408 |     1000.169
     999.418 |        0.487 |      999.905
    1000.275 |        0.460 |     1000.735
     998.489 |        0.430 |      998.919
     998.863 |        0.414 |      999.277
     997.667 |        0.547 |      998.214
     998.450 |        0.488 |      998.938
     998.426 |        0.448 |      998.874
     998.618 |        0.409 |      999.027
     996.655 |        0.427 |      997.082
     997.277 |        0.507 |      997.784
     998.171 |        0.499 |      998.669
     997.643 |        0.479 |      998.122
     997.997 |        0.462 |      998.460
     997.280 |        0.477 |      997.757
     996.364 |        0.518 |      996.883
     996.778 |        0.452 |      997.229
     996.704 |        0.414 |      997.118
     997.365 |        0.407 |      997.773
     995.316 |        0.444 |      995.760
     995.945 |        0.492 |      996.436
     996.633 |        0.425 |      997.058
     996.855 |        0.408 |      997.263
     996.662 |        0.417 |      997.079
     996.761 |        0.452 |      997.213
     997.164 |        0.479 |      997.643
     997.063 |        0.463 |      997.526
     997.065 |        0.504 |      997.569
     996.649 |        0.571 |      997.220
     997.145 |        0.484 |      997.628
     997.441 |        0.452 |      997.893
     996.256 |        0.424 |      996.679
     996.728 |        0.426 |      997.154
     995.093 |        0.417 |      995.509
     994.180 |        0.456 |      994.636
     993.984 |        0.445 |      994.429
     993.148 |        0.413 |      993.560
     993.358 |        0.405 |      993.763
     993.468 |        0.407 |      993.876
     993.483 |        0.467 |      993.950
     993.731 |        0.419 |      994.150
     994.308 |        0.418 |      994.726
     994.777 |        0.403 |      995.180
     994.235 |        0.411 |      994.647
     994.968 |        0.452 |      995.419
     995.804 |        0.442 |      996.246
     995.631 |        0.475 |      996.106
     996.105 |        0.519 |      996.624
     996.964 |        0.466 |      997.430
     997.590 |        0.456 |      998.047
     998.346 |        0.415 |      998.762
     996.211 |        0.411 |      996.622
     996.211 |        0.414 |      996.625
     996.448 |        0.460 |      996.908
     997.078 |        0.457 |      997.535
     997.541 |        0.411 |      997.952
     997.933 |        0.421 |      998.355
     996.759 |        0.425 |      997.185
     997.013 |        0.473 |      997.485
     996.935 |        0.463 |      997.398
     997.553 |        0.420 |      997.972
     998.087 |        0.498 |      998.585
     996.174 |        0.427 |      996.601
     996.219 |        0.491 |      996.710
     996.488 |        0.450 |      996.939
     996.706 |        0.406 |      997.112
     996.251 |        0.395 |      996.646
     996.925 |        0.409 |      997.334
     997.536 |        0.470 |      998.006
     998.229 |        0.452 |      998.681
     998.779 |        0.401 |      999.179
     999.229 |        0.411 |      999.640
     999.635 |        0.408 |     1000.043
     999.479 |        0.426 |      999.905
    1000.233 |        0.425 |     1000.658
    1000.387 |        0.405 |     1000.793
    1000.484 |        0.399 |     1000.883
    1001.133 |        0.406 |     1001.539
    1001.730 |        0.432 |     1002.162
    1002.119 |        0.439 |     1002.558
    1002.508 |        0.450 |     1002.958
    1002.033 |        0.455 |     1002.488
    1001.876 |        0.462 |     1002.338
     999.841 |        0.465 |     1000.306
     999.450 |        0.426 |      999.876
     998.728 |        0.402 |      999.130
     998.845 |        0.404 |      999.249
     999.266 |        0.415 |      999.681
     999.041 |        1.382 |     1000.423
    1001.658 |        1.450 |     1003.107
    1004.296 |        1.383 |     1005.680
    1005.127 |        1.405 |     1006.532
    1007.603 |        1.390 |     1008.993
    1008.434 |        1.377 |     1009.811
    1009.994 |        1.396 |     1011.390
    1012.374 |        1.409 |     1013.783
    1013.281 |        1.378 |     1014.659
    1015.221 |        1.377 |     1016.598
    1016.739 |        1.386 |     1018.126
    1019.072 |        1.414 |     1020.487
    1021.280 |        1.375 |     1022.655
    1023.109 |        1.374 |     1024.483
    1024.260 |        1.369 |     1025.629
    1026.414 |        1.398 |     1027.811
    1026.497 |        1.380 |     1027.877
    1028.966 |        1.395 |     1030.361
    1031.495 |        1.371 |     1032.866
    1032.577 |        1.406 |     1033.982
    1034.329 |        1.378 |     1035.707
    1035.974 |        1.370 |     1037.344
    1036.254 |        1.389 |     1037.643
    1038.431 |        1.559 |     1039.990
    1040.934 |        1.379 |     1042.313
    1043.389 |        1.380 |     1044.768
    1044.426 |        1.382 |     1045.808
    1046.914 |        1.412 |     1048.326
    1048.109 |        1.371 |     1049.480
    1050.496 |        1.378 |     1051.874
    1048.474 |        1.375 |     1049.848
    1049.119 |        1.400 |     1050.520
    1051.551 |        1.385 |     1052.936
    1052.876 |        1.393 |     1054.268
    1055.450 |        1.375 |     1056.825
    1057.720 |        1.322 |     1059.043
    1058.930 |        0.896 |     1059.826
    1060.453 |        1.012 |     1061.464
    1060.933 |        0.900 |     1061.833
    1062.323 |        0.900 |     1063.223
    1063.426 |        0.889 |     1064.315
    1063.633 |        0.884 |     1064.517
    1064.616 |        0.888 |     1065.504
    1063.879 |        0.909 |     1064.789
    1065.462 |        0.892 |     1066.355
    1065.241 |        0.886 |     1066.126
    1066.555 |        0.886 |     1067.441
    1068.092 |        0.895 |     1068.987
    1066.922 |        0.900 |     1067.822
    1067.468 |        0.884 |     1068.352
    1068.779 |        0.883 |     1069.662
    1069.405 |        0.901 |     1070.306
    1066.558 |        0.878 |     1067.435
    1067.610 |        0.883 |     1068.493
    1068.649 |        0.893 |     1069.542
    1070.311 |        0.895 |     1071.207
    1071.995 |        0.885 |     1072.879
    1072.345 |        0.878 |     1073.223
    1072.703 |        0.887 |     1073.591
    1074.210 |        0.905 |     1075.116
    1075.648 |        0.896 |     1076.543
    1077.086 |        0.882 |     1077.967
    1078.311 |        0.884 |     1079.195
    1079.601 |        0.904 |     1080.504
    1081.169 |        0.893 |     1082.061
    1082.575 |        0.887 |     1083.461
    1083.926 |        0.884 |     1084.810
    1085.267 |        0.897 |     1086.165
    1086.241 |        0.878 |     1087.119
    1087.728 |        0.879 |     1088.607
    1088.289 |        0.896 |     1089.185
    1089.959 |        0.894 |     1090.853
    1091.866 |        1.372 |     1093.238
    1093.803 |        1.386 |     1095.188
    1095.680 |        1.370 |     1097.050
    1097.870 |        1.412 |     1099.282
    1100.546 |        1.375 |     1101.921
    1103.133 |        1.370 |     1104.503
    1104.944 |        1.371 |     1106.315
    1107.275 |        1.402 |     1108.677
    1108.755 |        1.385 |     1110.140
    1107.327 |        1.375 |     1108.702
    1109.883 |        1.374 |     1111.258
    1111.627 |        1.413 |     1113.041
    1114.216 |        1.370 |     1115.586
    1116.851 |        1.385 |     1118.236
    1119.241 |        1.363 |     1120.603
    1120.262 |        1.392 |     1121.654
    1121.538 |        1.369 |     1122.907
    1121.686 |        1.366 |     1123.051
    1123.586 |        1.361 |     1124.947
    1125.230 |        1.410 |     1126.641
    1127.630 |        1.369 |     1129.000
    1129.337 |        1.374 |     1130.712
    1131.994 |        1.376 |     1133.370
    1134.600 |        1.399 |     1135.999
    1136.898 |        1.394 |     1138.291
    1138.524 |        1.378 |     1139.903
    1139.715 |        1.368 |     1141.083
    1142.049 |        1.398 |     1143.447
    1144.734 |        1.376 |     1146.110
    1147.200 |        1.947 |     1149.147
    1148.849 |        1.452 |     1150.302
    1151.388 |        1.409 |     1152.797
    1153.835 |        1.385 |     1155.220
    1155.968 |        1.434 |     1157.401
    1158.272 |        1.134 |     1159.406
    1160.357 |        1.177 |     1161.534
    1162.202 |        1.139 |     1163.341
    1164.007 |        1.177 |     1165.184
    1164.848 |        1.184 |     1166.032
    1166.433 |        1.170 |     1167.603
    1168.016 |        1.137 |     1169.153
    1169.699 |        1.127 |     1170.826
    1171.004 |        1.134 |     1172.138
    1173.102 |        1.148 |     1174.250
    1172.487 |        1.162 |     1173.649
    1174.557 |        1.182 |     1175.739
    1176.130 |        1.224 |     1177.354
    1176.007 |        1.301 |     1177.308
    1178.047 |        1.269 |     1179.315
    1180.134 |        1.247 |     1181.381
    1181.791 |        1.306 |     1183.097
    1184.250 |        1.302 |     1185.552
    1186.703 |        1.257 |     1187.960
    1189.083 |        1.253 |     1190.336
    1189.465 |        1.263 |     1190.729
    1191.700 |        1.274 |     1192.975
    1193.997 |        1.287 |     1195.284
    1196.492 |        1.261 |     1197.754
    1197.415 |        1.281 |     1198.695
    1199.429 |        1.280 |     1200.709
    1201.567 |        1.276 |     1202.843
    1203.485 |        1.279 |     1204.764
    1204.727 |        1.300 |     1206.027
    1207.048 |        1.315 |     1208.363
    1209.573 |        1.266 |     1210.838
    1211.922 |        1.275 |     1213.197
    1213.190 |        1.189 |     1214.379
    1213.652 |        1.195 |     1214.847
    1215.675 |        1.186 |     1216.861
    1212.902 |        1.135 |     1214.037
    1212.893 |        1.141 |     1214.034
    1214.370 |        1.149 |     1215.519
    1216.332 |        1.294 |     1217.626
    1217.997 |        1.225 |     1219.222
    1219.448 |        1.266 |     1220.714
    1221.610 |        1.261 |     1222.871
