  QueueTimes | ServiceTimes | SojournTimes
    1222.507 |        1.855 |     1224.362
    1220.173 |        2.469 |     1222.641
    1218.892 |        2.470 |     1221.361
    1218.628 |        3.651 |     1222.280
    1222.206 |        1.652 |     1223.857
    1223.816 |        3.220 |     1227.036
    1226.394 |        1.422 |     1227.815
    1227.590 |        1.442 |     1229.032
    1228.650 |        0.956 |     1229.606
    1226.243 |        0.807 |     1227.050
    1227.142 |        6.113 |     1233.254
    1232.579 |        1.432 |     1234.011
    1230.409 |        5.819 |     1236.228
    1235.829 |        0.966 |     1236.795
    1233.988 |        1.007 |     1234.995
    1231.555 |        0.845 |     1232.400
    1230.561 |        3.525 |     1234.086
    1233.496 |        1.317 |     1234.814
    1234.707 |        1.006 |     1235.713
    1232.780 |        0.770 |     1233.550
    1231.822 |        0.740 |     1232.562
    1231.404 |        0.814 |     1232.218
    1229.277 |        1.029 |     1230.306
    1228.435 |        1.102 |     1229.538
    1227.714 |        2.976 |     1230.690
    1230.702 |        0.805 |     1231.507
    1229.758 |        1.308 |     1231.066
    1228.257 |        3.233 |     1231.490
    1231.019 |        1.825 |     1232.844
    1232.700 |        1.891 |     1234.591
    1233.995 |        1.442 |     1235.437
    1235.445 |        1.897 |     1237.342
    1236.377 |        1.889 |     1238.267
    1237.026 |        1.127 |     1238.153
    1234.521 |        5.860 |     1240.382
    1238.678 |        1.577 |     1240.254
    1239.713 |        0.848 |     1240.561
    1240.162 |        1.224 |     1241.386
    1234.773 |        0.986 |     1235.760
    1235.763 |        0.779 |     1236.542
    1233.266 |        2.445 |     1235.711
    1233.993 |        0.766 |     1234.758
    1231.032 |        1.041 |     1232.073
    1230.813 |        1.162 |     1231.975
    1226.975 |        2.106 |     1229.081
    1228.282 |        0.935 |     1229.217
    1227.565 |        2.239 |     1229.804
    1222.662 |        4.484 |     1227.146
    1227.097 |        3.057 |     1230.155
    1229.528 |        5.829 |     1235.357
    1234.956 |        0.834 |     1235.790
    1235.359 |        1.174 |     1236.533
    1231.794 |        1.429 |     1233.223
    1232.968 |        2.337 |     1235.305
    1234.406 |        0.752 |     1235.158
    1232.524 |        1.160 |     1233.684
    1233.133 |        0.634 |     1233.767
    1231.765 |        0.970 |     1232.735
    1231.718 |        0.837 |     1232.555
    1232.407 |        1.851 |     1234.258
    1234.346 |        0.952 |     1235.298
    1235.026 |        1.670 |     1236.696
    1228.382 |        1.688 |     1230.070
    1227.362 |        1.000 |     1228.362
    1228.246 |        2.538 |     1230.784
    1230.742 |        0.806 |     1231.548
    1231.609 |        2.388 |     1233.997
    1228.551 |        1.069 |     1229.621
    1227.262 |        0.885 |     1228.147
    1227.998 |        5.140 |     1233.138
    1232.155 |        0.898 |     1233.053
    1228.821 |        3.917 |     1232.737
    1227.032 |        7.077 |     1234.109
    1233.129 |        1.822 |     1234.951
    1234.988 |        5.936 |     1240.924
    1240.625 |        4.194 |     1244.819
    1243.834 |        1.482 |     1245.316
    1239.914 |        1.785 |     1241.699
    1241.574 |        0.943 |     1242.517
    1241.552 |        0.934 |     1242.487
    1242.179 |        2.971 |     1245.149
    1242.386 |        3.749 |     1246.135
    1240.705 |        1.145 |     1241.850
    1241.461 |        3.072 |     1244.533
    1242.553 |        1.313 |     1243.866
    1243.843 |        3.803 |     1247.645
    1243.804 |        0.789 |     1244.593
    1241.726 |        2.753 |     1244.480
    1242.424 |        5.370 |     1247.794
    1245.489 |        1.220 |     1246.709
    1240.876 |        1.460 |     1242.335
    1240.155 |        1.490 |     1241.646
    1241.585 |        1.028 |     1242.613
    1240.265 |        2.952 |     1243.217
    1233.322 |        1.096 |     1234.418
    1234.144 |        0.773 |     1234.917
    1231.220 |        0.538 |     1231.758
    1230.898 |        0.736 |     1231.634
    1227.681 |        4.761 |     1232.443
    1232.363 |        0.407 |     1232.770
    1230.744 |        2.346 |     1233.090
    1232.901 |        5.056 |     1237.957
    1237.841 |        2.269 |     1240.111
    1238.118 |        1.217 |     1239.335
    1237.086 |        3.022 |     1240.108
    1237.434 |        2.809 |     1240.243
    1239.290 |        1.415 |     1240.705
    1236.087 |        3.055 |     1239.142
    1234.720 |        1.484 |     1236.204
    1234.384 |        2.644 |     1237.028
    1235.973 |        3.715 |     1239.687
    1234.362 |        1.335 |     1235.697
    1234.554 |        2.767 |     1237.320
    1237.116 |        1.202 |     1238.318
    1233.451 |        0.941 |     1234.392
    1234.326 |        1.130 |     1235.456
    1233.320 |        0.619 |     1233.938
    1229.148 |        0.793 |     1229.941
    1226.628 |        1.590 |     1228.217
    1225.939 |        0.701 |     1226.640
    1226.433 |        1.375 |     1227.808
    1225.555 |        0.910 |     1226.465
    1226.439 |        3.020 |     1229.459
    1224.801 |        2.484 |     1227.286
    1223.923 |        0.878 |     1224.801
    1222.321 |        3.130 |     1225.451
    1223.998 |        0.757 |     1224.755
    1224.694 |        0.756 |     1225.449
    1224.459 |        1.419 |     1225.879
    1224.477 |        3.607 |     1228.083
    1227.913 |        2.432 |     1230.344
    1230.356 |        6.711 |     1237.067
    1233.000 |        0.829 |     1233.830
    1233.775 |        0.946 |     1234.721
    1231.220 |        1.059 |     1232.279
    1231.648 |        1.630 |     1233.278
    1229.820 |        3.877 |     1233.697
    1233.526 |        0.856 |     1234.382
    1233.993 |        1.332 |     1235.325
    1232.561 |        0.710 |     1233.271
    1232.521 |        1.184 |     1233.705
    1231.997 |        0.750 |     1232.748
    1232.572 |        2.797 |     1235.368
    1233.304 |        1.265 |     1234.569
    1233.559 |        2.243 |     1235.802
    1234.803 |        5.888 |     1240.691
    1237.818 |        0.857 |     1238.675
    1238.652 |        2.324 |     1240.976
    1239.405 |        5.150 |     1244.554
    1244.462 |        0.773 |     1245.235
    1244.084 |        1.016 |     1245.101
    1238.066 |        1.348 |     1239.414
    1239.334 |        2.489 |     1241.823
    1237.878 |        1.615 |     1239.493
    1238.657 |        1.145 |     1239.802
    1237.775 |        5.881 |     1243.656
    1242.984 |        2.500 |     1245.484
    1244.153 |        6.857 |     1251.010
    1248.903 |        0.957 |     1249.860
    1248.943 |        1.509 |     1250.452
    1247.177 |        2.296 |     1249.472
    1244.718 |        5.257 |     1249.975
    1249.257 |        2.069 |     1251.326
    1249.578 |        0.940 |     1250.518
    1249.835 |        4.926 |     1254.760
    1254.447 |        0.872 |     1255.319
    1254.858 |        1.005 |     1255.863
    1253.988 |        3.854 |     1257.842
    1257.310 |        1.445 |     1258.755
    1258.664 |        1.184 |     1259.848
    1258.079 |        0.825 |     1258.904
    1252.121 |        1.405 |     1253.526
    1252.411 |        1.151 |     1253.562
    1251.979 |        3.657 |     1255.637
    1255.533 |        0.702 |     1256.236
    1256.212 |        5.384 |     1261.597
    1258.830 |        0.805 |     1259.636
    1259.109 |        3.127 |     1262.236
    1259.326 |        2.193 |     1261.520
    1260.107 |        0.889 |     1260.996
    1259.707 |        0.838 |     1260.545
    1258.842 |        2.161 |     1261.003
    1258.603 |        0.896 |     1259.499
    1259.449 |        2.305 |     1261.754
    1261.379 |        0.618 |     1261.997
    1253.015 |        0.806 |     1253.821
    1253.367 |        3.233 |     1256.599
    1255.173 |        6.945 |     1262.118
    1262.180 |        2.305 |     1264.484
    1258.523 |        2.445 |     1260.967
    1256.498 |        1.401 |     1257.899
    1248.560 |        1.237 |     1249.797
    1247.784 |        1.028 |     1248.812
    1248.778 |        2.966 |     1251.744
    1251.300 |        1.146 |     1252.446
    1252.099 |        0.894 |     1252.993
    1253.045 |        0.836 |     1253.882
    1253.108 |        1.226 |     1254.333
    1253.138 |        2.807 |     1255.945
    1251.907 |        0.690 |     1252.596
    1250.231 |        0.818 |     1251.049
    1247.213 |        6.298 |     1253.511
    1252.281 |        1.654 |     1253.934
    1252.769 |        1.455 |     1254.224
    1251.301 |        1.029 |     1252.330
    1251.879 |        5.743 |     1257.622
    1257.035 |        0.964 |     1257.999
    1253.487 |        4.233 |     1257.721
    1253.341 |        3.371 |     1256.712
    1253.736 |        1.023 |     1254.758
    1247.549 |        1.939 |     1249.488
    1249.056 |        1.040 |     1250.096
    1245.357 |        0.871 |     1246.228
    1245.979 |        3.784 |     1249.764
    1249.857 |        3.785 |     1253.641
    1253.174 |        1.214 |     1254.388
    1253.519 |        0.892 |     1254.411
    1253.730 |        6.019 |     1259.749
    1259.435 |        2.311 |     1261.747
    1261.641 |        4.125 |     1265.766
    1265.567 |        3.608 |     1269.175
    1261.557 |        1.595 |     1263.152
    1256.733 |        1.481 |     1258.214
    1256.152 |        1.894 |     1258.046
    1257.804 |        2.372 |     1260.177
    1259.852 |        4.154 |     1264.007
    1263.920 |        0.875 |     1264.795
    1264.508 |        0.684 |     1265.192
    1263.977 |        1.681 |     1265.658
    1263.950 |        2.012 |     1265.961
    1264.327 |        3.486 |     1267.814
    1267.147 |        1.735 |     1268.882
    1266.762 |        2.254 |     1269.016
    1268.998 |        5.426 |     1274.424
    1270.507 |        2.318 |     1272.825
    1271.810 |        4.861 |     1276.670
    1273.361 |        1.942 |     1275.303
    1272.626 |        0.699 |     1273.325
    1269.289 |        0.829 |     1270.118
    1269.784 |        3.127 |     1272.911
    1271.340 |        1.187 |     1272.527
    1270.922 |        3.456 |     1274.378
    1268.598 |        2.004 |     1270.602
    1268.024 |        0.852 |     1268.876
    1266.306 |        0.933 |     1267.239
    1266.826 |        6.844 |     1273.671
    1273.668 |        6.998 |     1280.666
    1278.417 |        2.680 |     1281.097
    1277.242 |        2.001 |     1279.244
    1277.913 |        1.188 |     1279.101
    1276.468 |        0.788 |     1277.256
    1277.197 |        2.686 |     1279.882
    1277.117 |        1.803 |     1278.920
    1276.654 |        0.941 |     1277.595
    1275.120 |        2.106 |     1277.226
    1276.676 |        3.813 |     1280.488
    1273.405 |        2.428 |     1275.833
    1271.704 |        1.730 |     1273.435
    1263.124 |        2.275 |     1265.399
    1264.806 |        1.146 |     1265.952
    1264.713 |        1.674 |     1266.386
    1265.287 |        3.582 |     1268.869
    1266.152 |        1.779 |     1267.930
    1267.885 |        1.255 |     1269.140
    1269.101 |        3.832 |     1272.933
    1270.556 |        4.934 |     1275.490
    1274.494 |        0.857 |     1275.352
    1268.721 |        2.451 |     1271.172
    1269.714 |        2.291 |     1272.005
    1269.586 |        4.197 |     1273.783
    1271.834 |        1.115 |     1272.949
    1272.778 |        2.316 |     1275.093
    1272.832 |        2.245 |     1275.077
    1275.145 |        1.782 |     1276.927
    1275.037 |        1.349 |     1276.386
    1275.690 |        0.931 |     1276.621
    1274.990 |        4.775 |     1279.766
    1278.231 |        0.583 |     1278.814
    1277.690 |        1.544 |     1279.234
    1278.451 |        0.956 |     1279.408
    1275.941 |        1.235 |     1277.176
    1273.342 |        1.668 |     1275.010
    1272.995 |        1.291 |     1274.286
    1273.032 |        2.132 |     1275.164
    1274.899 |        1.507 |     1276.406
    1276.279 |        1.463 |     1277.741
    1275.583 |        0.907 |     1276.491
    1274.297 |        2.438 |     1276.735
    1276.174 |        4.892 |     1281.066
    1280.790 |        2.135 |     1282.925
    1281.640 |        1.196 |     1282.836
    1282.788 |        1.597 |     1284.385
    1284.224 |        1.158 |     1285.382
    1283.097 |        4.447 |     1287.544
    1285.310 |        0.799 |     1286.109
    1285.469 |        3.179 |     1288.648
    1287.759 |        1.282 |     1289.041
    1283.535 |        0.943 |     1284.479
    1282.612 |        0.675 |     1283.287
    1281.896 |        0.691 |     1282.587
    1282.553 |        1.028 |     1283.581
    1282.955 |        1.603 |     1284.558
    1282.546 |        2.010 |     1284.556
    1282.365 |        2.761 |     1285.126
    1281.901 |        5.394 |     1287.296
    1283.278 |        0.836 |     1284.113
    1283.794 |        0.805 |     1284.599
    1283.614 |        5.863 |     1289.477
    1287.238 |        0.699 |     1287.937
    1287.278 |        2.180 |     1289.458
    1288.723 |        1.059 |     1289.782
    1289.861 |        1.532 |     1291.393
    1287.417 |        0.963 |     1288.380
    1286.219 |        2.121 |     1288.339
    1282.056 |        1.139 |     1283.195
    1278.030 |        1.446 |     1279.477
    1278.776 |        3.340 |     1282.117
    1281.540 |        3.583 |     1285.123
    1282.592 |        1.205 |     1283.797
    1281.949 |        1.245 |     1283.195
    1280.647 |        0.858 |     1281.505
    1275.476 |        5.308 |     1280.785
    1280.201 |        0.798 |     1281.000
    1277.392 |        2.345 |     1279.737
    1276.455 |        5.240 |     1281.696
    1280.001 |        6.533 |     1286.534
    1285.384 |        1.536 |     1286.920
    1285.248 |        0.978 |     1286.226
    1286.083 |        1.054 |     1287.137
    1284.962 |        1.029 |     1285.991
    1275.443 |        0.696 |     1276.139
    1255.871 |        1.263 |     1257.133
    1256.867 |        0.737 |     1257.604
    1257.669 |        0.763 |     1258.432
    1252.617 |        0.902 |     1253.519
    1250.243 |        1.180 |     1251.423
    1247.812 |        0.867 |     1248.679
    1246.685 |        0.795 |     1247.480
    1240.487 |        2.085 |     1242.573
    1238.353 |        0.838 |     1239.191
    1237.341 |        6.642 |     1243.982
    1243.508 |        2.278 |     1245.787
    1244.974 |        0.802 |     1245.775
    1245.488 |        0.978 |     1246.466
    1245.584 |        1.609 |     1247.192
    1245.571 |        1.495 |     1247.067
    1246.652 |        1.381 |     1248.033
    1247.611 |        2.421 |     1250.032
    1243.928 |        1.033 |     1244.961
    1243.387 |        3.060 |     1246.448
    1246.222 |        2.429 |     1248.651
    1247.405 |        2.630 |     1250.035
    1246.575 |        0.695 |     1247.270
    1244.984 |        1.161 |     1246.145
    1243.319 |        1.181 |     1244.500
    1244.523 |        1.057 |     1245.580
    1244.234 |        0.728 |     1244.962
    1244.037 |        2.825 |     1246.861
    1244.827 |        0.848 |     1245.675
    1242.462 |        0.853 |     1243.315
    1242.384 |        0.769 |     1243.153
    1243.119 |        2.004 |     1245.122
    1243.887 |        1.295 |     1245.182
    1244.710 |        0.776 |     1245.486
    1243.752 |        1.266 |     1245.018
    1244.292 |        1.451 |     1245.742
    1245.237 |        1.158 |     1246.395
    1245.080 |        2.133 |     1247.213
    1246.231 |        7.189 |     1253.420
    1252.367 |        1.078 |     1253.445
    1250.149 |        2.344 |     1252.493
    1249.677 |        5.130 |     1254.807
    1253.895 |        1.921 |     1255.816
    1254.687 |        3.559 |     1258.247
    1252.690 |        1.190 |     1253.881
    1252.947 |        0.795 |     1253.742
    1252.263 |        1.245 |     1253.507
    1252.168 |        1.302 |     1253.470
    1252.337 |        0.588 |     1252.925
    1252.981 |        5.468 |     1258.450
    1255.287 |        0.811 |     1256.098
    1254.426 |        0.696 |     1255.123
    1248.365 |        6.184 |     1254.550
    1254.625 |        1.161 |     1255.786
    1255.524 |        1.234 |     1256.758
    1255.405 |        1.211 |     1256.616
    1256.342 |        1.273 |     1257.615
    1255.481 |        3.031 |     1258.512
    1257.704 |        1.159 |     1258.862
    1256.078 |        0.776 |     1256.854
    1256.851 |        3.497 |     1260.347
    1258.953 |        1.421 |     1260.374
    1258.704 |        1.147 |     1259.852
    1259.499 |        2.879 |     1262.378
    1262.242 |        1.880 |     1264.122
    1263.825 |        0.918 |     1264.744
    1261.979 |        1.864 |     1263.842
    1258.280 |        3.652 |     1261.931
    1257.368 |        0.946 |     1258.314
    1252.314 |        0.778 |     1253.092
    1250.893 |        2.915 |     1253.808
    1253.810 |        0.344 |     1254.154
    1253.673 |        3.566 |     1257.238
    1256.466 |        1.785 |     1258.250
    1254.097 |        2.997 |     1257.094
    1252.791 |        3.001 |     1255.792
    1255.812 |        1.284 |     1257.096
    1255.495 |        4.619 |     1260.114
    1259.329 |        2.348 |     1261.678
    1261.179 |        0.613 |     1261.792
    1260.738 |        0.956 |     1261.694
    1260.897 |        0.642 |     1261.539
    1261.252 |        0.875 |     1262.126
    1261.942 |        4.957 |     1266.899
    1265.473 |        3.747 |     1269.220
    1268.930 |        1.144 |     1270.074
    1270.046 |        1.170 |     1271.216
    1270.118 |        4.832 |     1274.950
    1274.055 |        4.751 |     1278.806
    1277.671 |        1.378 |     1279.049
    1277.519 |        1.194 |     1278.714
    1278.784 |        6.052 |     1284.835
    1282.574 |        2.044 |     1284.618
    1283.520 |        1.243 |     1284.764
    1280.538 |        4.373 |     1284.910
    1282.209 |        1.005 |     1283.213
    1282.226 |        6.242 |     1288.468
    1284.178 |        0.794 |     1284.972
    1283.778 |        1.909 |     1285.687
    1284.344 |        1.525 |     1285.870
    1279.965 |        2.115 |     1282.080
    1278.410 |        2.883 |     1281.293
    1279.784 |        4.329 |     1284.112
    1283.945 |        1.165 |     1285.111
    1284.737 |        5.218 |     1289.955
    1279.636 |        2.062 |     1281.698
    1279.064 |        0.880 |     1279.944
    1278.741 |        0.747 |     1279.488
    1277.644 |        0.820 |     1278.464
    1277.756 |        1.451 |     1279.208
    1278.507 |        0.771 |     1279.278
    1277.951 |        3.543 |     1281.494
    1280.727 |        0.759 |     1281.486
    1280.655 |        1.401 |     1282.057
    1281.798 |        0.746 |     1282.544
    1280.167 |        0.738 |     1280.905
    1280.424 |        1.150 |     1281.573
    1277.872 |        4.106 |     1281.978
    1281.816 |        0.868 |     1282.683
    1281.218 |        1.605 |     1282.823
    1281.856 |        1.859 |     1283.715
    1281.375 |        1.462 |     1282.836
    1279.134 |        2.194 |     1281.328
    1280.662 |        5.098 |     1285.760
    1285.033 |        2.715 |     1287.749
    1285.660 |        1.414 |     1287.073
    1286.079 |        2.988 |     1289.067
    1287.859 |        0.969 |     1288.828
    1283.490 |        1.319 |     1284.809
    1284.749 |        1.342 |     1286.092
    1283.689 |        1.316 |     1285.005
    1285.052 |        1.483 |     1286.535
    1285.161 |        0.889 |     1286.050
    1285.553 |        0.728 |     1286.281
    1284.395 |        0.832 |     1285.227
    1284.497 |        1.851 |     1286.348
    1284.510 |        0.977 |     1285.487
    1285.368 |        4.166 |     1289.534
    1286.368 |        1.999 |     1288.368
    1283.382 |        1.614 |     1284.996
    1284.541 |        1.096 |     1285.638
    1282.279 |        1.089 |     1283.368
    1282.933 |        1.028 |     1283.961
    1283.946 |        4.033 |     1287.979
    1287.221 |        3.255 |     1290.476
    1290.016 |        3.729 |     1293.745
    1290.856 |        0.891 |     1291.746
    1287.478 |        0.759 |     1288.237
    1281.992 |        1.220 |     1283.211
    1283.157 |        0.824 |     1283.981
    1278.234 |        4.715 |     1282.950
    1276.360 |        0.835 |     1277.195
    1275.913 |        1.265 |     1277.178
    1274.805 |        3.369 |     1278.174
    1273.520 |        5.428 |     1278.948
    1279.043 |        0.890 |     1279.933
    1278.605 |        4.647 |     1283.251
    1278.102 |        0.884 |     1278.985
    1278.855 |        1.990 |     1280.846
    1277.011 |        0.886 |     1277.897
    1271.737 |        3.220 |     1274.957
    1275.020 |        2.808 |     1277.827
    1272.197 |        1.704 |     1273.901
    1272.868 |        1.002 |     1273.871
    1272.066 |        4.627 |     1276.693
    1275.356 |        1.419 |     1276.775
    1276.404 |        5.986 |     1282.390
    1279.280 |        1.728 |     1281.008
    1277.186 |        1.014 |     1278.200
    1277.471 |        1.959 |     1279.430
    1273.207 |        2.493 |     1275.700
    1275.571 |        6.390 |     1281.961
    1280.065 |        1.048 |     1281.113
    1280.426 |        0.823 |     1281.249
    1280.638 |        4.005 |     1284.643
    1281.986 |        2.142 |     1284.128
    1280.392 |        0.918 |     1281.310
    1280.068 |        6.393 |     1286.461
    1281.643 |        0.781 |     1282.425
    1277.905 |        1.400 |     1279.305
    1277.583 |        1.308 |     1278.891
    1276.545 |        1.447 |     1277.993
    1276.631 |        0.858 |     1277.489
    1274.912 |        0.760 |     1275.671
    1274.440 |        1.028 |     1275.468
    1269.242 |        0.905 |     1270.147
    1269.649 |        1.201 |     1270.850
    1267.016 |        1.591 |     1268.607
    1268.456 |        5.213 |     1273.669
    1271.915 |        0.985 |     1272.899
    1272.914 |        3.400 |     1276.313
    1274.551 |        4.244 |     1278.794
    1276.645 |        1.955 |     1278.600
    1277.499 |        0.849 |     1278.349
    1274.347 |        0.890 |     1275.237
    1274.300 |        0.558 |     1274.858
    1274.758 |        2.229 |     1276.987
    1270.765 |        4.231 |     1274.996
    1264.195 |        1.796 |     1265.992
    1259.313 |        0.950 |     1260.263
    1258.955 |        2.049 |     1261.004
    1256.598 |        1.309 |     1257.907
    1257.626 |        0.904 |     1258.530
    1255.667 |        0.720 |     1256.387
    1253.854 |        0.996 |     1254.850
    1251.463 |        0.968 |     1252.431
    1251.202 |        1.679 |     1252.881
    1252.186 |        1.543 |     1253.729
    1248.012 |        3.380 |     1251.392
    1251.206 |        0.761 |     1251.967
    1242.405 |        0.701 |     1243.106
    1242.748 |        4.291 |     1247.039
    1245.763 |        3.025 |     1248.789
    1248.679 |        0.767 |     1249.446
    1247.701 |        3.967 |     1251.668
    1248.682 |        0.726 |     1249.408
    1249.290 |        3.438 |     1252.728
    1252.145 |        1.099 |     1253.244
    1252.648 |        1.681 |     1254.329
    1254.119 |        4.859 |     1258.978
    1257.940 |        1.501 |     1259.441
    1258.109 |        3.174 |     1261.283
    1261.064 |        2.277 |     1263.340
    1261.691 |        0.816 |     1262.507
    1254.609 |        5.508 |     1260.117
    1258.555 |        0.949 |     1259.504
    1258.407 |        1.210 |     1259.617
    1259.203 |        5.333 |     1264.535
    1262.972 |        1.085 |     1264.057
    1263.746 |        0.878 |     1264.623
    1261.574 |        0.942 |     1262.517
    1262.481 |        1.762 |     1264.243
    1263.274 |        1.662 |     1264.936
    1261.200 |        4.590 |     1265.791
    1265.386 |        0.866 |     1266.252
    1258.486 |        0.706 |     1259.192
    1257.716 |        1.478 |     1259.194
    1258.580 |        4.683 |     1263.262
    1261.961 |        1.020 |     1262.981
    1258.055 |        6.137 |     1264.192
    1263.973 |        1.159 |     1265.132
    1264.268 |        0.794 |     1265.062
    1262.465 |        0.892 |     1263.357
    1258.617 |        2.811 |     1261.428
    1261.104 |        1.878 |     1262.982
    1261.162 |        2.872 |     1264.034
    1262.756 |        4.533 |     1267.289
    1265.319 |        1.309 |     1266.628
    1262.108 |        0.889 |     1262.997
    1258.918 |        3.998 |     1262.915
    1261.200 |        1.380 |     1262.581
    1262.437 |        0.883 |     1263.320
    1257.554 |        0.848 |     1258.402
    1257.989 |        2.594 |     1260.583
    1253.366 |        4.932 |     1258.298
    1247.653 |        1.951 |     1249.603
    1247.992 |        6.060 |     1254.052
    1248.827 |        0.595 |     1249.422
    1248.561 |        1.313 |     1249.874
    1245.191 |        1.101 |     1246.292
    1245.114 |        5.894 |     1251.008
    1251.004 |        0.871 |     1251.875
    1251.260 |        0.786 |     1252.045
    1251.799 |        0.637 |     1252.436
    1249.520 |        0.919 |     1250.439
    1248.177 |        2.285 |     1250.462
    1250.500 |        1.351 |     1251.850
    1250.997 |        2.845 |     1253.842
    1253.034 |        0.968 |     1254.002
    1249.940 |        4.277 |     1254.216
    1251.123 |        1.995 |     1253.118
    1251.773 |        4.365 |     1256.137
    1255.124 |        0.986 |     1256.110
    1255.747 |        0.742 |     1256.489
    1255.293 |        3.332 |     1258.626
    1257.418 |        1.522 |     1258.941
    1255.642 |        1.976 |     1257.618
    1257.507 |        5.513 |     1263.020
    1262.676 |        1.160 |     1263.836
    1263.094 |        1.465 |     1264.560
    1264.388 |        0.862 |     1265.249
    1265.178 |        0.987 |     1266.165
    1265.204 |        5.887 |     1271.091
    1269.488 |        6.595 |     1276.083
    1275.441 |        5.942 |     1281.383
    1277.496 |        1.005 |     1278.502
    1270.760 |        1.704 |     1272.465
    1272.268 |        1.349 |     1273.617
    1267.132 |        5.706 |     1272.838
    1271.614 |        5.195 |     1276.808
    1275.332 |        1.665 |     1276.998
    1276.425 |        4.939 |     1281.364
    1280.854 |        1.443 |     1282.297
    1280.398 |        1.798 |     1282.196
    1280.264 |        0.818 |     1281.082
    1280.766 |        1.235 |     1282.001
    1280.740 |        0.865 |     1281.604
    1279.625 |        1.676 |     1281.302
    1279.359 |        1.715 |     1281.073
    1280.203 |        3.081 |     1283.284
    1278.320 |        1.231 |     1279.551
    1278.881 |        1.012 |     1279.893
    1277.269 |        1.846 |     1279.115
    1278.711 |        0.993 |     1279.704
    1275.933 |        1.009 |     1276.942
    1276.297 |        1.394 |     1277.691
    1272.350 |        3.619 |     1275.969
    1275.153 |        5.455 |     1280.608
    1276.665 |        1.237 |     1277.902
    1276.697 |        5.815 |     1282.512
    1281.528 |        0.819 |     1282.347
    1281.681 |        1.007 |     1282.688
    1282.692 |        3.140 |     1285.833
    1283.220 |        1.049 |     1284.269
    1282.285 |        0.881 |     1283.165
    1282.703 |        4.660 |     1287.363
    1287.119 |        1.093 |     1288.212
    1287.580 |        2.171 |     1289.751
    1286.442 |        0.903 |     1287.345
    1286.198 |        1.067 |     1287.265
    1280.351 |        4.585 |     1284.936
    1280.038 |        5.598 |     1285.636
    1280.963 |        0.892 |     1281.855
    1277.448 |        1.446 |     1278.895
    1275.794 |        0.943 |     1276.737
    1275.629 |        1.013 |     1276.642
    1273.294 |        1.246 |     1274.540
    1273.479 |        1.541 |     1275.020
    1274.642 |        0.700 |     1275.342
    1268.407 |        3.552 |     1271.958
    1265.091 |        1.978 |     1267.070
    1265.518 |        0.949 |     1266.467
    1260.719 |        2.709 |     1263.428
    1262.573 |        0.922 |     1263.494
    1259.689 |        5.969 |     1265.658
    1264.541 |        1.255 |     1265.797
    1262.570 |        1.131 |     1263.700
    1262.491 |        0.941 |     1263.432
    1261.406 |        6.140 |     1267.546
    1264.227 |        1.509 |     1265.736
    1264.922 |        0.727 |     1265.649
    1264.875 |        2.262 |     1267.137
    1265.430 |        4.098 |     1269.528
    1265.016 |        1.328 |     1266.344
    1266.007 |        0.820 |     1266.827
    1265.323 |        1.171 |     1266.495
    1266.296 |        6.370 |     1272.666
    1269.674 |        1.129 |     1270.803
    1270.842 |        1.023 |     1271.865
    1271.081 |        4.083 |     1275.164
    1274.812 |        1.700 |     1276.512
    1269.263 |        2.801 |     1272.064
    1270.023 |        1.992 |     1272.016
    1272.033 |        0.939 |     1272.973
    1270.864 |        0.777 |     1271.641
    1270.673 |        3.702 |     1274.374
    1274.019 |        2.056 |     1276.074
    1275.561 |        5.339 |     1280.900
    1280.243 |        0.949 |     1281.193
    1281.199 |        2.842 |     1284.041
    1283.436 |        2.116 |     1285.552
    1282.736 |        3.752 |     1286.488
    1286.108 |        1.903 |     1288.011
    1287.622 |        1.055 |     1288.677
    1287.188 |        1.138 |     1288.327
    1286.971 |        0.692 |     1287.663
    1284.438 |        6.529 |     1290.967
    1290.924 |        1.794 |     1292.719
    1289.595 |        0.430 |     1290.025
    1287.991 |        0.692 |     1288.683
    1280.094 |        0.937 |     1281.031
    1280.796 |        1.251 |     1282.047
    1278.645 |        4.578 |     1283.223
    1282.705 |        3.066 |     1285.771
    1283.816 |        2.383 |     1286.199
    1284.105 |        1.482 |     1285.587
    1285.193 |        1.198 |     1286.391
    1284.075 |        1.393 |     1285.467
    1282.413 |        3.798 |     1286.211
    1284.701 |        1.610 |     1286.311
    1280.510 |        0.763 |     1281.273
    1281.344 |        1.004 |     1282.349
    1280.527 |        4.667 |     1285.194
    1284.752 |        0.467 |     1285.219
    1281.588 |        2.732 |     1284.320
    1282.367 |        1.941 |     1284.308
    1283.993 |        0.974 |     1284.966
    1281.567 |        0.801 |     1282.369
    1280.365 |        0.763 |     1281.128
    1280.681 |        0.717 |     1281.398
    1280.489 |        0.799 |     1281.288
    1279.006 |        1.713 |     1280.718
    1279.542 |        1.138 |     1280.680
    1276.810 |        3.921 |     1280.731
    1280.735 |        2.049 |     1282.784
    1281.382 |        1.508 |     1282.889
    1282.745 |        0.726 |     1283.471
    1282.583 |        3.189 |     1285.771
    1285.000 |        0.993 |     1285.994
    1284.259 |        5.753 |     1290.012
    1286.653 |        0.980 |     1287.633
    1284.796 |        0.756 |     1285.552
    1279.179 |        5.321 |     1284.500
    1284.105 |        5.307 |     1289.412
    1286.268 |        1.596 |     1287.865
