  QueueTimes | ServiceTimes | SojournTimes
       1.181 |        0.740 |        1.921
       0.959 |        0.753 |        1.712
       0.137 |        0.792 |        0.929
       0.108 |        0.770 |        0.877
       0.887 |        0.751 |        1.638
       0.119 |        1.181 |        1.299
       0.893 |        0.923 |        1.817
       0.782 |        0.913 |        1.694
       0.068 |        0.940 |        1.008
       0.112 |        0.940 |        1.051
       0.165 |        1.114 |        1.279
       0.423 |        0.971 |        1.394
       0.010 |        0.962 |        0.972
       0.457 |        0.959 |        1.416
       0.858 |        0.971 |        1.829
       1.055 |        0.960 |        2.015
       1.792 |        0.959 |        2.751
       2.591 |        0.969 |        3.560
       0.706 |        0.960 |        1.666
       0.059 |        0.749 |        0.809
       0.128 |        1.092 |        1.220
       0.107 |        0.843 |        0.950
       0.204 |        0.736 |        0.940
       0.176 |        0.730 |        0.905
       0.155 |        1.101 |        1.256
       0.131 |        1.065 |        1.196
       0.589 |        1.016 |        1.605
       0.113 |        1.149 |        1.263
       0.067 |        1.229 |        1.296
       0.111 |        0.973 |        1.083
       0.111 |        1.038 |        1.149
       0.112 |        0.932 |        1.044
       0.148 |        1.341 |        1.490
       0.508 |        1.351 |        1.859
       0.989 |        1.233 |        2.222
       1.931 |        1.485 |        3.416
       0.177 |        1.010 |        1.187
       0.069 |        1.206 |        1.275
       0.601 |        0.959 |        1.560
       0.115 |        0.982 |        1.096
       0.936 |        0.962 |        1.897
       0.433 |        0.946 |        1.379
       1.397 |        0.941 |        2.337
       2.365 |        0.940 |        3.305
       3.097 |        0.952 |        4.050
       3.310 |        0.939 |        4.250
       0.352 |        0.940 |        1.291
       0.159 |        1.039 |        1.198
       0.674 |        1.001 |        1.675
       0.338 |        0.892 |        1.229
       0.345 |        0.892 |        1.237
       0.529 |        0.903 |        1.432
       0.078 |        1.008 |        1.085
       0.618 |        1.029 |        1.647
       1.034 |        0.902 |        1.936
       2.055 |        0.905 |        2.961
       0.059 |        0.942 |        1.001
       0.058 |        0.821 |        0.879
       0.058 |        0.852 |        0.910
       0.578 |        0.817 |        1.395
       1.211 |        0.823 |        2.034
       0.153 |        0.839 |        0.993
       0.119 |        0.932 |        1.051
       0.060 |        0.994 |        1.054
       0.073 |        0.999 |        1.071
       0.061 |        0.907 |        0.968
       0.899 |        0.991 |        1.890
       0.277 |        0.957 |        1.234
       0.515 |        0.946 |        1.461
       0.060 |        0.964 |        1.024
       0.646 |        1.062 |        1.708
       1.830 |        0.959 |        2.789
       0.138 |        1.179 |        1.317
       0.061 |        0.967 |        1.028
       0.682 |        0.957 |        1.639
       0.128 |        1.083 |        1.211
       0.109 |        0.901 |        1.011
       1.136 |        0.870 |        2.006
       0.129 |        0.925 |        1.054
       0.954 |        0.801 |        1.754
       1.273 |        0.898 |        2.171
       0.479 |        1.005 |        1.484
       0.329 |        1.015 |        1.344
       1.413 |        1.015 |        2.427
       2.143 |        1.026 |        3.168
       3.140 |        1.015 |        4.155
       3.706 |        1.014 |        4.720
       3.932 |        1.023 |        4.955
       3.284 |        1.013 |        4.297
       0.128 |        1.064 |        1.192
       0.065 |        1.097 |        1.162
       1.112 |        0.869 |        1.981
       0.116 |        0.890 |        1.006
       0.060 |        0.875 |        0.935
       0.143 |        1.175 |        1.318
       0.829 |        1.338 |        2.167
       1.020 |        1.020 |        2.040
       2.135 |        1.016 |        3.150
       0.177 |        1.048 |        1.225
       0.140 |        1.042 |        1.183
       0.579 |        1.018 |        1.597
       0.073 |        0.879 |        0.952
       1.076 |        0.798 |        1.875
       0.089 |        1.445 |        1.534
       1.009 |        1.361 |        2.369
       2.220 |        1.538 |        3.759
       0.992 |        1.356 |        2.348
       1.026 |        1.355 |        2.381
       1.845 |        1.372 |        3.218
       3.234 |        1.367 |        4.601
       2.332 |        1.402 |        3.734
       0.998 |        0.743 |        1.741
       1.411 |        0.742 |        2.152
       0.771 |        0.742 |        1.513
       0.814 |        0.740 |        1.554
       0.528 |        0.742 |        1.270
       1.321 |        0.740 |        2.061
       1.077 |        0.740 |        1.817
       0.059 |        0.742 |        0.801
       0.771 |        0.842 |        1.613
       0.348 |        0.741 |        1.088
       0.118 |        0.790 |        0.908
       0.058 |        0.805 |        0.862
       0.093 |        0.800 |        0.892
       0.339 |        0.794 |        1.132
       0.087 |        1.097 |        1.184
       0.060 |        0.802 |        0.863
       0.146 |        1.211 |        1.357
       1.012 |        1.076 |        2.088
       1.483 |        0.965 |        2.448
       2.411 |        0.961 |        3.372
       0.156 |        1.230 |        1.386
       0.911 |        1.069 |        1.980
       0.066 |        1.070 |        1.136
       0.097 |        0.866 |        0.964
       0.126 |        1.093 |        1.219
       0.103 |        0.874 |        0.977
       0.060 |        0.879 |        0.938
       1.019 |        0.857 |        1.877
       1.429 |        0.985 |        2.414
       0.392 |        0.898 |        1.290
       0.132 |        1.197 |        1.328
       0.128 |        1.036 |        1.165
       0.060 |        0.907 |        0.966
       0.146 |        1.202 |        1.348
       0.111 |        1.170 |        1.281
       0.114 |        1.096 |        1.210
       0.061 |        1.124 |        1.185
       0.801 |        1.071 |        1.872
       1.579 |        1.069 |        2.648
       2.596 |        1.058 |        3.654
       2.574 |        0.785 |        3.359
       3.121 |        0.784 |        3.905
       0.142 |        1.055 |        1.197
       0.058 |        0.792 |        0.850
       0.063 |        1.115 |        1.178
       0.147 |        1.193 |        1.340
       1.293 |        0.955 |        2.248
       1.978 |        0.951 |        2.929
       2.653 |        0.950 |        3.602
       0.386 |        1.033 |        1.419
       0.057 |        0.946 |        1.003
       0.114 |        0.972 |        1.086
       0.201 |        0.846 |        1.047
       0.128 |        1.215 |        1.343
       0.058 |        0.823 |        0.881
       0.962 |        0.819 |        1.781
       1.902 |        0.819 |        2.721
       2.089 |        1.016 |        3.105
       2.372 |        0.949 |        3.321
       0.422 |        0.948 |        1.370
       0.110 |        0.974 |        1.084
       0.097 |        1.076 |        1.174
       1.121 |        1.273 |        2.395
       2.060 |        1.146 |        3.206
       1.851 |        1.142 |        2.993
       2.123 |        1.159 |        3.282
       0.129 |        1.192 |        1.322
       0.094 |        1.293 |        1.387
       0.130 |        0.883 |        1.013
       0.164 |        0.803 |        0.967
       1.084 |        0.790 |        1.874
       1.846 |        0.863 |        2.709
       0.388 |        1.079 |        1.467
       0.128 |        1.456 |        1.584
       1.636 |        1.138 |        2.774
       0.153 |        1.335 |        1.488
       0.161 |        1.236 |        1.396
       0.062 |        1.137 |        1.198
       0.126 |        1.306 |        1.433
       0.067 |        1.206 |        1.273
       0.586 |        1.241 |        1.827
       0.111 |        0.870 |        0.981
       1.091 |        0.931 |        2.022
       2.075 |        0.847 |        2.922
       0.120 |        1.018 |        1.137
       0.372 |        1.173 |        1.545
       1.474 |        1.066 |        2.540
       0.062 |        1.066 |        1.128
       0.060 |        1.073 |        1.133
       0.122 |        3.529 |        3.651
       2.979 |        3.133 |        6.112
       6.201 |        3.151 |        9.352
       7.477 |        3.567 |       11.044
      11.555 |        3.056 |       14.611
      14.908 |        3.019 |       17.927
      16.939 |        3.064 |       20.003
      19.255 |        2.993 |       22.247
      22.535 |        2.938 |       25.473
      24.138 |        2.753 |       26.891
      27.480 |        2.750 |       30.230
      28.642 |        2.784 |       31.426
      31.839 |        2.776 |       34.615
      35.137 |        2.771 |       37.908
      35.203 |        2.775 |       37.978
      33.007 |        2.759 |       35.766
      32.618 |        2.756 |       35.374
      33.478 |        2.832 |       36.310
      35.283 |        2.846 |       38.129
      37.158 |        3.144 |       40.303
      36.613 |        2.972 |       39.585
      37.903 |        2.893 |       40.796
      40.008 |        3.174 |       43.181
      41.494 |        2.685 |       44.179
      40.756 |        2.649 |       43.405
      42.754 |        2.791 |       45.544
      45.056 |        2.683 |       47.738
      46.011 |        2.643 |       48.654
      48.043 |        2.591 |       50.634
      51.104 |        2.606 |       53.709
      51.021 |        2.644 |       53.665
      53.275 |        2.763 |       56.037
      43.169 |        2.889 |       46.059
      43.971 |        2.638 |       46.609
      43.964 |        2.550 |       46.514
      46.596 |        2.813 |       49.409
      46.109 |        2.578 |       48.687
      46.045 |        2.438 |       48.483
      48.850 |        2.597 |       51.448
      51.501 |        2.614 |       54.116
      51.741 |        2.424 |       54.165
      52.968 |        2.435 |       55.404
      55.064 |        2.436 |       57.500
      57.032 |        2.416 |       59.448
      57.175 |        2.425 |       59.600
      58.377 |        2.914 |       61.291
      61.690 |        2.633 |       64.323
      63.696 |        2.484 |       66.179
      66.262 |        2.449 |       68.711
      66.285 |        2.651 |       68.936
      67.784 |        2.545 |       70.329
      69.135 |        2.762 |       71.897
      67.830 |        2.563 |       70.393
      68.465 |        2.878 |       71.342
      71.224 |        2.588 |       73.812
      72.122 |        2.561 |       74.683
      71.840 |        2.503 |       74.343
      74.117 |        2.848 |       76.964
      77.508 |        3.048 |       80.557
      73.894 |        3.071 |       76.965
      76.206 |        2.630 |       78.837
      78.772 |        3.278 |       82.049
      80.944 |        2.621 |       83.565
      83.804 |        2.724 |       86.527
      84.643 |        2.701 |       87.344
      86.242 |        2.438 |       88.680
      88.699 |        2.481 |       91.180
      90.926 |        2.472 |       93.399
      91.669 |        2.348 |       94.016
      90.964 |        3.085 |       94.049
      94.492 |        2.759 |       97.251
      97.760 |        2.969 |      100.729
     101.189 |        2.480 |      103.668
      99.898 |        2.883 |      102.782
     102.766 |        2.408 |      105.175
     103.175 |        2.555 |      105.730
     104.277 |        2.863 |      107.140
     105.915 |        2.814 |      108.729
     109.195 |        2.955 |      112.150
     112.653 |        3.787 |      116.440
     116.540 |        2.506 |      119.046
     117.931 |        2.391 |      120.322
     119.196 |        2.462 |      121.657
     121.004 |        2.493 |      123.497
     123.399 |        2.474 |      125.873
     124.189 |        2.396 |      126.585
     127.139 |        2.526 |      129.664
     126.974 |        2.401 |      129.376
     129.523 |        2.408 |      131.931
     129.510 |        2.374 |      131.885
     131.766 |        2.395 |      134.161
     127.328 |        2.398 |      129.726
     129.190 |        2.398 |      131.588
     123.850 |        2.376 |      126.226
     126.413 |        2.396 |      128.809
     128.481 |        2.394 |      130.875
     131.071 |        2.378 |      133.449
     126.937 |        2.400 |      129.337
     125.391 |        2.398 |      127.789
     126.980 |        2.393 |      129.374
     126.363 |        2.682 |      129.045
     129.447 |        2.648 |      132.095
     132.061 |        2.502 |      134.562
     132.495 |        2.475 |      134.970
     134.024 |        2.389 |      136.413
     136.848 |        2.457 |      139.305
     135.500 |        2.495 |      137.995
     137.946 |        2.545 |      140.491
     140.431 |        2.855 |      143.286
     143.659 |        2.470 |      146.129
     146.551 |        2.530 |      149.081
     140.716 |        2.546 |      143.261
     141.222 |        2.479 |      143.701
     143.728 |        2.545 |      146.273
     143.935 |        2.534 |      146.470
     145.406 |        2.544 |      147.950
     146.260 |        2.497 |      148.757
     146.379 |        2.430 |      148.810
     146.572 |        2.650 |      149.222
     147.636 |        2.706 |      150.342
     144.466 |        2.593 |      147.058
     146.627 |        2.402 |      149.029
     148.545 |        2.901 |      151.446
     151.366 |        2.566 |      153.932
     152.916 |        2.582 |      155.498
     155.484 |        2.589 |      158.073
     157.331 |        2.414 |      159.745
     160.188 |        2.457 |      162.645
     161.524 |        2.540 |      164.064
     163.790 |        3.086 |      166.876
     166.572 |        2.584 |      169.156
     167.471 |        2.435 |      169.906
     168.147 |        2.574 |      170.721
     166.910 |        2.556 |      169.466
     169.636 |        2.487 |      172.123
     171.637 |        2.448 |      174.086
     167.890 |        2.520 |      170.410
     169.269 |        2.545 |      171.814
     171.559 |        2.571 |      174.131
     173.456 |        2.430 |      175.886
     174.822 |        2.493 |      177.315
     175.383 |        2.563 |      177.945
     172.839 |        2.425 |      175.263
     174.814 |        2.820 |      177.634
     176.380 |        2.528 |      178.909
     177.797 |        2.545 |      180.343
     179.897 |        2.532 |      182.429
     180.264 |        2.445 |      182.710
     181.322 |        2.464 |      183.787
     179.105 |        2.503 |      181.608
     181.669 |        2.489 |      184.157
     183.564 |        2.459 |      186.023
     184.875 |        2.453 |      187.329
     187.708 |        2.554 |      190.262
     189.964 |        2.435 |      192.399
     192.577 |        2.444 |      195.021
     195.444 |        2.384 |      197.828
     195.166 |        3.148 |      198.314
     197.795 |        2.580 |      200.375
     200.642 |        2.499 |      203.141
     202.466 |        2.413 |      204.879
     205.078 |        2.479 |      207.557
     204.058 |        2.532 |      206.590
     206.136 |        2.493 |      208.629
     208.390 |        2.412 |      210.802
     211.209 |        2.487 |      213.696
     213.626 |        2.558 |      216.184
     215.931 |        2.505 |      218.437
     218.923 |        2.405 |      221.329
     219.900 |        2.462 |      222.362
     219.766 |        2.921 |      222.687
     219.596 |        2.581 |      222.177
     222.320 |        2.462 |      224.781
     224.909 |        2.438 |      227.348
     227.137 |        2.517 |      229.654
     229.657 |        2.523 |      232.180
     232.264 |        2.469 |      234.733
     233.796 |        2.455 |      236.252
     234.203 |        2.957 |      237.161
     236.987 |        3.855 |      240.841
     238.054 |        2.639 |      240.693
     238.550 |        2.543 |      241.093
     241.451 |        2.902 |      244.352
     244.052 |        2.421 |      246.473
     246.374 |        2.460 |      248.834
     249.350 |        2.530 |      251.880
     250.573 |        2.546 |      253.119
     253.560 |        2.445 |      256.005
     256.251 |        2.445 |      258.696
     251.920 |        2.584 |      254.504
     254.913 |        2.525 |      257.438
     257.104 |        2.431 |      259.535
     258.463 |        2.494 |      260.957
     261.054 |        2.493 |      263.547
     263.805 |        2.531 |      266.336
     266.459 |        2.429 |      268.889
     258.693 |        2.430 |      261.123
     260.226 |        2.982 |      263.208
     263.405 |        2.620 |      266.025
     264.421 |        2.516 |      266.937
     264.762 |        2.395 |      267.156
     266.544 |        2.447 |      268.991
     267.871 |        3.118 |      270.989
     270.258 |        2.647 |      272.905
     270.821 |        2.932 |      273.753
     272.787 |        2.465 |      275.252
     271.817 |        2.466 |      274.283
     274.304 |        2.549 |      276.853
     273.424 |        2.530 |      275.955
     276.159 |        2.535 |      278.694
     278.536 |        2.425 |      280.962
     279.123 |        2.548 |      281.671
     281.975 |        2.544 |      284.520
     285.010 |        2.492 |      287.502
     281.049 |        2.416 |      283.465
     281.070 |        2.563 |      283.633
     264.619 |        2.542 |      267.161
     267.166 |        2.452 |      269.618
     268.884 |        2.414 |      271.298
     269.784 |        2.480 |      272.263
     272.480 |        2.410 |      274.890
     275.370 |        3.009 |      278.379
     276.897 |        2.473 |      279.369
     278.008 |        2.451 |      280.459
     275.699 |        3.156 |      278.855
     277.848 |        2.794 |      280.643
     280.572 |        2.531 |      283.103
     281.725 |        2.385 |      284.110
     280.966 |        2.557 |      283.523
     283.430 |        2.540 |      285.970
     285.124 |        2.525 |      287.650
     287.518 |        2.619 |      290.137
     289.446 |        2.491 |      291.938
     289.032 |        2.546 |      291.577
     288.046 |        2.533 |      290.580
     289.547 |        2.456 |      292.002
     288.600 |        2.442 |      291.042
     291.507 |        2.534 |      294.041
     294.426 |        2.613 |      297.039
     297.188 |        2.800 |      299.988
     299.327 |        2.870 |      302.197
     301.345 |        2.472 |      303.817
     301.958 |        2.549 |      304.506
     303.730 |        2.549 |      306.279
     305.474 |        2.456 |      307.930
     306.669 |        2.467 |      309.137
     309.073 |        2.565 |      311.638
     312.036 |        2.542 |      314.577
     314.929 |        2.543 |      317.473
     317.087 |        2.450 |      319.537
     312.034 |        2.462 |      314.496
     314.740 |        2.517 |      317.257
     315.700 |        2.478 |      318.178
     316.498 |        2.423 |      318.921
     318.439 |        2.404 |      320.843
     320.434 |        2.450 |      322.884
     320.944 |        2.417 |      323.361
     323.640 |        2.404 |      326.045
     324.906 |        2.410 |      327.316
     327.813 |        2.441 |      330.255
     325.938 |        2.428 |      328.366
     328.334 |        2.406 |      330.740
     330.392 |        2.407 |      332.799
     329.846 |        2.556 |      332.402
     328.894 |        2.427 |      331.320
     330.989 |        2.390 |      333.379
     331.394 |        2.433 |      333.827
     334.172 |        2.544 |      336.716
     333.516 |        2.814 |      336.330
     336.105 |        2.467 |      338.571
     338.444 |        2.536 |      340.980
     337.890 |        2.578 |      340.468
     340.706 |        2.464 |      343.170
     343.229 |        2.444 |      345.673
     344.183 |        2.541 |      346.724
     342.613 |        2.648 |      345.261
     345.353 |        2.486 |      347.838
     348.206 |        2.436 |      350.642
     349.616 |        2.491 |      352.107
     352.225 |        2.589 |      354.813
     353.838 |        2.574 |      356.413
     354.991 |        2.447 |      357.439
     356.054 |        2.795 |      358.849
     355.923 |        2.623 |      358.546
     357.841 |        3.086 |      360.928
     356.675 |        2.594 |      359.269
     359.134 |        2.824 |      361.958
     362.098 |        3.349 |      365.447
     365.856 |        2.452 |      368.308
     368.385 |        2.533 |      370.918
     368.812 |        2.603 |      371.415
     359.133 |        2.462 |      361.595
     359.760 |        2.478 |      362.238
     361.845 |        2.584 |      364.429
     364.759 |        2.632 |      367.390
     365.904 |        2.514 |      368.418
     355.644 |        2.438 |      358.082
     358.181 |        2.523 |      360.704
     360.295 |        2.574 |      362.870
     362.085 |        2.501 |      364.586
     362.403 |        2.527 |      364.930
     365.325 |        2.394 |      367.719
     366.829 |        2.793 |      369.622
     366.936 |        2.639 |      369.575
     366.696 |        2.597 |      369.293
     368.561 |        2.444 |      371.005
     368.269 |        2.583 |      370.852
     370.281 |        2.684 |      372.966
     373.375 |        2.480 |      375.854
     374.097 |        2.412 |      376.508
     372.209 |        2.617 |      374.827
     374.529 |        2.642 |      377.171
     377.651 |        2.484 |      380.135
     376.326 |        2.782 |      379.108
     376.062 |        2.536 |      378.598
     379.074 |        2.585 |      381.659
     381.452 |        2.496 |      383.948
     384.382 |        2.461 |      386.843
     385.149 |        2.431 |      387.580
     387.640 |        2.536 |      390.177
     388.946 |        2.513 |      391.459
     390.807 |        2.463 |      393.270
     386.883 |        2.461 |      389.344
     389.400 |        2.656 |      392.056
     389.909 |        2.495 |      392.403
     392.451 |        2.410 |      394.861
     391.063 |        2.442 |      393.505
     392.788 |        2.687 |      395.475
     395.870 |        2.478 |      398.348
     396.117 |        2.455 |      398.572
     397.729 |        2.436 |      400.165
     398.041 |        2.394 |      400.435
     399.471 |        2.448 |      401.919
     398.536 |        2.444 |      400.979
     399.405 |        2.418 |      401.822
     401.716 |        2.459 |      404.175
     402.574 |        2.447 |      405.021
     402.858 |        2.435 |      405.293
     404.035 |        2.415 |      406.450
     406.872 |        2.739 |      409.612
     408.450 |        2.469 |      410.918
     411.103 |        2.823 |      413.926
     411.320 |        2.462 |      413.782
     404.839 |        2.636 |      407.475
     407.162 |        2.991 |      410.153
     410.130 |        2.634 |      412.764
     409.491 |        2.582 |      412.073
     412.560 |        2.563 |      415.123
     413.910 |        2.472 |      416.382
     415.588 |        2.655 |      418.244
     418.579 |        2.534 |      421.113
     421.543 |        2.426 |      423.970
     424.075 |        2.474 |      426.549
     424.749 |        2.570 |      427.319
     426.958 |        2.643 |      429.601
     428.978 |        2.498 |      431.476
     428.545 |        2.461 |      431.006
     431.453 |        2.567 |      434.020
     430.731 |        2.641 |      433.372
     427.850 |        2.466 |      430.315
     430.776 |        2.441 |      433.217
     431.478 |        2.531 |      434.009
     430.751 |        2.542 |      433.293
     432.970 |        2.617 |      435.587
     435.740 |        2.470 |      438.209
     438.378 |        2.395 |      440.774
     439.358 |        2.478 |      441.836
     440.127 |        2.444 |      442.571
     442.782 |        2.460 |      445.243
     445.418 |        2.897 |      448.314
     445.969 |        2.579 |      448.548
     448.687 |        2.517 |      451.204
     450.888 |        2.456 |      453.344
     449.186 |        2.557 |      451.743
     449.203 |        2.576 |      451.779
     451.645 |        2.601 |      454.246
     454.509 |        2.680 |      457.189
     456.423 |        2.893 |      459.316
     451.590 |        2.595 |      454.185
     454.586 |        2.569 |      457.155
     455.054 |        2.571 |      457.624
     455.399 |        2.825 |      458.224
     457.004 |        2.812 |      459.817
     458.594 |        2.842 |      461.436
     461.349 |        2.859 |      464.208
     464.196 |        3.196 |      467.391
     465.691 |        2.665 |      468.356
     466.922 |        3.229 |      470.151
     467.615 |        2.551 |      470.166
     470.426 |        2.448 |      472.875
     472.514 |        2.483 |      474.997
     472.120 |        2.550 |      474.671
     473.586 |        2.581 |      476.167
     472.142 |        2.969 |      475.111
     474.475 |        3.013 |      477.488
     475.408 |        2.662 |      478.070
     477.932 |        2.681 |      480.613
     479.959 |        2.735 |      482.694
     480.567 |        2.550 |      483.117
     478.358 |        2.463 |      480.821
     479.765 |        2.874 |      482.639
     482.882 |        2.605 |      485.486
     484.163 |        2.541 |      486.704
     486.675 |        2.523 |      489.198
     487.232 |        2.432 |      489.664
     489.542 |        2.471 |      492.013
     490.999 |        2.564 |      493.563
     493.995 |        2.613 |      496.607
     496.952 |        2.433 |      499.386
     498.667 |        2.471 |      501.138
     498.355 |        2.607 |      500.962
     500.904 |        2.549 |      503.454
     502.160 |        2.425 |      504.585
     504.974 |        2.437 |      507.411
     507.562 |        2.535 |      510.097
     509.430 |        2.535 |      511.966
     507.222 |        2.402 |      509.624
     509.603 |        2.394 |      511.997
     511.881 |        2.418 |      514.299
     511.744 |        2.467 |      514.211
     513.505 |        2.435 |      515.940
     515.530 |        2.393 |      517.923
     515.100 |        2.428 |      517.529
     516.542 |        2.472 |      519.014
     513.822 |        2.748 |      516.570
     511.917 |        2.490 |      514.407
     511.834 |        2.524 |      514.358
     512.588 |        2.539 |      515.127
     514.042 |        2.443 |      516.485
     514.705 |        2.490 |      517.195
     506.184 |        2.539 |      508.723
     506.029 |        2.557 |      508.586
     507.744 |        3.002 |      510.746
     508.774 |        2.428 |      511.201
     511.591 |        2.497 |      514.087
     511.768 |        2.562 |      514.330
     512.338 |        2.492 |      514.831
     512.015 |        2.556 |      514.572
     515.002 |        2.488 |      517.490
     517.406 |        2.551 |      519.957
     516.499 |        2.523 |      519.022
     517.745 |        2.422 |      520.167
     518.890 |        2.659 |      521.549
     519.850 |        2.704 |      522.554
     518.451 |        2.662 |      521.112
     521.531 |        2.522 |      524.053
     521.224 |        2.945 |      524.169
     523.191 |        2.443 |      525.634
     522.130 |        2.582 |      524.713
     524.788 |        2.688 |      527.476
     527.560 |        2.475 |      530.034
     530.275 |        2.433 |      532.708
     531.061 |        2.558 |      533.619
     533.644 |        2.811 |      536.455
     528.220 |        2.623 |      530.843
     527.199 |        2.449 |      529.648
     529.363 |        2.490 |      531.853
     530.645 |        2.555 |      533.201
     531.824 |        2.556 |      534.380
     534.874 |        2.430 |      537.303
     535.429 |        2.485 |      537.915
     537.986 |        2.556 |      540.542
     533.002 |        2.546 |      535.548
     535.823 |        2.584 |      538.407
     537.365 |        2.489 |      539.854
     540.004 |        2.459 |      542.462
     540.917 |        2.667 |      543.585
     542.221 |        3.016 |      545.237
     545.221 |        2.442 |      547.663
     546.873 |        2.455 |      549.328
     549.695 |        2.642 |      552.337
     552.201 |        2.610 |      554.810
     550.287 |        2.442 |      552.729
     549.999 |        2.425 |      552.424
     551.550 |        2.592 |      554.142
     551.620 |        2.445 |      554.065
     551.425 |        2.428 |      553.853
     552.320 |        2.433 |      554.753
     551.080 |        2.408 |      553.488
     553.495 |        2.450 |      555.945
     553.671 |        2.513 |      556.183
     554.508 |        2.824 |      557.333
     557.521 |        2.604 |      560.124
     557.805 |        2.537 |      560.342
     560.728 |        2.496 |      563.225
     562.275 |        2.755 |      565.030
     563.637 |        2.478 |      566.115
     565.560 |        2.556 |      568.116
     567.707 |        2.541 |      570.248
     565.153 |        2.388 |      567.541
     568.016 |        2.430 |      570.446
     569.508 |        2.559 |      572.067
     572.252 |        2.437 |      574.689
     571.515 |        2.424 |      573.940
     573.885 |        3.086 |      576.971
     569.039 |        2.596 |      571.636
     569.665 |        2.772 |      572.437
     572.007 |        2.800 |      574.807
     574.720 |        2.456 |      577.176
     576.945 |        2.443 |      579.388
     575.992 |        2.550 |      578.542
     577.381 |        2.644 |      580.024
     579.547 |        2.829 |      582.377
     580.349 |        2.874 |      583.223
     583.252 |        2.575 |      585.827
     585.949 |        2.738 |      588.686
     585.561 |        2.858 |      588.419
     587.914 |        2.589 |      590.503
     590.720 |        2.562 |      593.282
     592.641 |        2.612 |      595.253
     593.790 |        2.607 |      596.397
     589.545 |        2.717 |      592.261
     592.199 |        2.663 |      594.862
     595.386 |        2.629 |      598.015
     597.347 |        2.473 |      599.821
     597.446 |        2.604 |      600.049
     600.104 |        2.839 |      602.943
     600.598 |        2.428 |      603.025
     600.551 |        2.392 |      602.942
     601.121 |        2.428 |      603.549
     603.512 |        3.014 |      606.526
     606.605 |        2.543 |      609.148
     608.554 |        2.476 |      611.030
     609.817 |        2.523 |      612.340
     612.210 |        2.771 |      614.981
     610.933 |        3.136 |      614.069
     612.591 |        2.616 |      615.207
     615.743 |        3.243 |      618.986
     618.151 |        3.153 |      621.304
     621.675 |        2.461 |      624.136
     622.205 |        2.503 |      624.708
     621.963 |        2.607 |      624.570
     623.344 |        2.596 |      625.940
     625.214 |        2.463 |      627.677
     627.599 |        2.431 |      630.029
     628.877 |        2.626 |      631.503
     631.042 |        2.554 |      633.597
     633.959 |        2.464 |      636.423
     636.547 |        2.454 |      639.001
     637.676 |        2.589 |      640.266
     640.264 |        2.592 |      642.856
     642.571 |        2.507 |      645.078
     642.769 |        2.479 |      645.248
     645.623 |        2.504 |      648.127
     646.350 |        2.688 |      649.037
     648.813 |        2.572 |      651.386
     651.256 |        2.775 |      654.031
     653.744 |        3.130 |      656.874
     656.058 |        2.475 |      658.533
     658.712 |        2.531 |      661.242
     660.309 |        2.571 |      662.880
     661.721 |        2.574 |      664.294
     663.349 |        2.474 |      665.824
     666.228 |        2.584 |      668.812
     668.110 |        2.675 |      670.785
     670.436 |        2.560 |      672.996
     668.510 |        2.463 |      670.973
     668.289 |        2.447 |      670.736
     669.063 |        2.484 |      671.547
     670.916 |        2.451 |      673.367
     673.608 |        2.466 |      676.073
     675.066 |        2.778 |      677.844
     676.521 |        2.627 |      679.149
     679.274 |        3.028 |      682.302
     681.952 |        2.511 |      684.464
     684.731 |        2.496 |      687.227
     684.502 |        2.491 |      686.994
     686.797 |        2.544 |      689.341
     689.155 |        2.570 |      691.726
     690.970 |        2.429 |      693.399
     693.042 |        2.489 |      695.530
     692.044 |        2.571 |      694.615
     692.383 |        2.531 |      694.914
     695.293 |        2.474 |      697.767
     697.071 |        2.426 |      699.497
     698.591 |        2.429 |      701.020
     701.126 |        2.439 |      703.565
     700.038 |        2.399 |      702.437
     699.870 |        2.479 |      702.349
     701.642 |        2.441 |      704.082
     700.530 |        2.421 |      702.951
     699.783 |        2.438 |      702.221
     702.102 |        2.439 |      704.542
     701.910 |        2.447 |      704.357
     701.018 |        2.429 |      703.447
     701.988 |        2.421 |      704.409
     704.607 |        2.440 |      707.047
     707.197 |        2.470 |      709.667
     708.115 |        2.459 |      710.574
     710.166 |        2.431 |      712.596
     708.545 |        3.124 |      711.669
     711.658 |        2.596 |      714.254
     713.042 |        2.573 |      715.615
     714.795 |        2.599 |      717.394
     717.536 |        2.482 |      720.018
     719.994 |        2.549 |      722.543
     722.729 |        2.540 |      725.269
     725.560 |        2.515 |      728.075
     727.919 |        2.483 |      730.402
     729.749 |        2.588 |      732.337
     732.594 |        2.590 |      735.184
     735.083 |        2.456 |      737.539
     736.801 |        2.409 |      739.210
     736.211 |        2.414 |      738.625
     738.874 |        2.505 |      741.379
     739.314 |        2.678 |      741.993
     741.237 |        2.651 |      743.888
     744.110 |        2.703 |      746.813
     746.257 |        2.862 |      749.119
     747.208 |        3.002 |      750.210
     744.636 |        2.966 |      747.602
     746.491 |        2.503 |      748.994
     747.357 |        2.444 |      749.801
     748.940 |        2.490 |      751.430
     751.770 |        2.552 |      754.322
     753.031 |        2.514 |      755.545
     755.435 |        2.438 |      757.873
     751.862 |        2.484 |      754.346
     751.709 |        2.436 |      754.145
     749.593 |        2.421 |      752.014
     748.431 |        2.397 |      750.828
     749.495 |        2.410 |      751.905
